0.002604437373155173,0.002009476909396194,0.001563743934159629,0.001230879836730341,0.0009799202791817142,0.0007879553385429933,0.0006387084937626925,0.0005207126341407318,0.0004258526084910997,0.0003483276078595852,0.0002839398532558831,0.0002296119783821748,0.0001830591309798245,0.0001425647439771783,0.0001068259275011084,7.484601923005548e-005,4.585948541576644e-005,1.927937562667006e-005,5.339181214990762e-006,2.832378336657528e-005,4.990076241931736e-005,7.020430954331361e-005,8.927997672761738e-005,0.0001070833540261358,0.0001234744221663365,0.0001382078993961352,0.0001509198338114811,0.000161110751176725,0.0001681258927541238,0.0001711335430943823,0.0001691032849940021,0.0001607874515174243,0.0001447114592145005,0.0001191827873118739,8.233538870485275e-005,3.223893882934415e-005,3.28713434028665e-005,0.0001140954300085953,0.0002107607174549282,0.0003705924056061601
0.003104934585956338,0.002265061560505623,0.001704580955349439,0.001313384889531439,0.001030761649556703,0.0008206604201400782,0.0006605508449235743,0.000535799912370548,0.0004366044658697192,0.0003562233642410714,0.0002899154552473083,0.000234280280386444,0.0001868379669962884,0.000145756703881734,0.0001096765772783971,7.760804888706298e-005,4.894035052026569e-005,2.403212763380896e-005,1.32629477559399e-005,3.01574308171399e-005,5.06888489473952e-005,7.062720987085709e-005,8.953427554980551e-005,0.0001072479009024797,0.0001235867788681813,0.0001382879576376912,0.0001509789188831296,0.0001611556674160147,0.0001681609092302881,0.0001711614444169942,0.0001691259652160603,0.0001608062788675066,0.0001447275450360469,0.000119197308794135,8.235051387135666e-005,3.226677514705984e-005,3.289360077904425e-005,0.0001141025347484874,0.0002107664731273792,0.0003705997941757374
0.004490989147140183,0.002992422213881661,0.00211162983378549,0.001553968589127106,0.001179776822381328,0.00091679883907268,0.000724857558726879,0.0005802474370401108,0.0004682785644818196,0.0003794688492464431,0.0003074855432801513,0.0002479779062314195,0.0001978892538058958,0.0001550418194948329,0.0001178914957302271,8.541955255335208e-005,5.724778592524097e-005,3.462092698797149e-005,2.490409910552236e-005,3.510637897950611e-005,5.299030641810479e-005,7.188443312114155e-005,9.029461282252564e-005,0.0001077409665311564,0.0001239237630345975,0.0001385281623058524,0.0001511562217500319,0.0001612904573355339,0.0001682659896336784,0.0001712451705076095,0.0001691940213289335,0.0001608627715169633,0.0001447758094671359,0.0001192408768657166,8.239588627313816e-005,3.235016328152343e-005,3.296029838472215e-005,0.0001141238499295637,0.0002107837411715166,0.0003706219609215131
0.006787953907968174,0.004186360810483705,0.002776977566565678,0.001946395202625003,0.001422516364077463,0.001073222550544422,0.0008293592202523379,0.0006523711129404286,0.0005195817891060999,0.0004170323473233193,0.0003357903399132299,0.0002699508806600113,0.0002155093200011897,0.0001697088374026198,0.0001306699431136914,9.722888776488222e-005,6.904759017854708e-005,4.738698994369564e-005,3.698387137769922e-005,4.213163990937714e-005,5.66419972780371e-005,7.394352649437702e-005,9.155353939130192e-005,0.0001085608593929585,0.0001244851226800811,0.0001389286044415382,0.0001514518856904673,0.0001615152446586419,0.0001684412269458275,0.000171384787766016,0.0001693074996911725,0.0001609569612746856,0.0001448562734147434,0.0001193135024092209,8.247149665183532e-005,3.248874390156472e-005,3.307121416873234e-005,0.000114159378437084,0.0002108125246680338,0.0003706589089549001
0.01042621612653295,0.005983670779108431,0.003745787353850623,0.002505342734090484,0.0017631088888123,0.001290385461726018,0.000973295075962057,0.0007510860475089311,0.0005894169083774602,0.0004678983003797139,0.0003739077488175441,0.0002993512552878086,0.0002388917085634087,0.0001889496851680113,0.0001471421299045035,0.0001120123003813465,8.304529120632045e-005,6.112521598776323e-005,4.928937587837581e-005,5.043661617696936e-005,6.143621594525121e-005,7.675630442720179e-005,9.32993625308575e-005,0.0001097048689698651,0.0001252704570032943,0.0001394894397882343,0.0001518661505738855,0.0001618302359855892,0.0001686867763255333,0.0001715804069634166,0.0001694664776285887,0.0001610889011930473,0.0001449689717492581,0.0001194152035896572,8.257732969261024e-005,3.268192835918038e-005,3.322598303556326e-005,0.0001142091250833487,0.0002108528287525547,0.0003707106434625172
0.01637218736096832,0.008703522634058401,0.005133462086825318,0.003275081328978938,0.002219019657936248,0.001575083228332227,0.001159059503954964,0.0008769420333500804,0.0006775677273917477,0.000531547295012904,0.000421211934377985,0.0003355251548353948,0.0002673783608553144,0.0002120994628694806,0.0001666205178276352,0.0001290457686662037,9.852983446502099e-005,7.547625796918094e-005,6.180995105301602e-005,5.956573647886547e-005,6.71710760399386e-005,8.026566550375178e-005,9.551710505598038e-005,0.0001111694189827302,0.0001262792442444462,0.0001402108947146845,0.0001523993544611493,0.000162235721385369,0.0001690028553935887,0.0001718321833999934,0.0001696710635267097,0.0001612586656242936,0.0001451139533426386,0.0001195460058953859,8.271336419663638e-005,3.292891343714775e-005,3.342410409667342e-005,0.0001142730966129948,0.0002109046606173362,0.000370777171707592
0.02655920553858792,0.01294291273042059,0.007149560043553329,0.004336488491830361,0.002823593795546586,0.001941622922815498,0.001392858446405916,0.001032543516586085,0.0007849902686630684,0.0006081693630338046,0.0004775367017743948,0.0003781429245349529,0.0003005663512779603,0.0002387234096499108,0.0001886598548375197,0.0001478988951641219,0.0001151562063960408,9.033695594377571e-005,7.457292637958309e-005,6.928162787269789e-005,7.367776546774201e-005,8.441219195271631e-005,9.818963483083951e-005,0.0001129502638910148,0.0001275108789570473,0.0001410932743310032,0.0001530519358287127,0.0001627320752240644,0.0001693897446321408,0.000172140317125952,0.0001699213969604547,0.000161466350299599,0.0001452912811218678,0.0001197059421953093,8.287957332028345e-005,3.322870084155797e-005,3.366495037457718e-005,0.000114351301710404,0.0002109680295136517,0.0003708585030319146
0.04494184410396288,0.01980451471712898,0.01015322381409519,0.005821910267769949,0.003630355828306982,0.002413155365869904,0.001685158524436944,0.001222722041442449,0.0009138927939658746,0.0006987093457619929,0.0005432046046556213,0.0004272173863442414,0.0003383153999328789,0.0002686096481785728,0.0002130243661517811,0.0001683522877463778,0.0001327771168574219,0.000105697002397556,8.76179411456161e-005,7.94654181169611e-005,8.08276689044821e-005,8.913933967500522e-005,0.0001012988203263541,0.0001150427138391279,0.0001289647171418267,0.0001421369726334022,0.000153824436401306,0.0001633197572295138,0.0001698477878994185,0.0001725050532265044,0.0001702176488612604,0.0001617120724309065,0.0001455010321377339,0.0001198950528121849,8.307592487875121e-005,3.358012042116188e-005,3.394778055375098e-005,0.0001144437510092135,0.000211042946754862,0.0003709546488583652
0.07989933458493106,0.03138595558273496,0.01476564911839868,0.007944457302188981,0.00472140397072358,0.003024232033216931,0.002051483883908542,0.001454775736927055,0.001067794784489908,0.0008048676003426353,0.0006190090036452649,0.0004830790107047518,0.0003807179503232708,0.0003017315858517177,0.0002396368121600129,0.0001903257101044157,0.0001513527160118127,0.0001215868368325283,0.0001009905783522405,9.00619627154279e-005,8.852888760223713e-005,9.439681372483459e-005,0.0001048265943387877,0.000117441872787622,0.0001306401274736177,0.0001433424844802466,0.0001547175045742744,0.0001639993137921244,0.0001703773930607968,0.0001729266821713828,0.00017056002172197,0.0001619959708356952,0.0001457432976489823,0.0001201133856118976,8.330238171133231e-005,3.398185597583092e-005,3.427175231051846e-005,0.000114550457103921,0.0002111294257201665,0.0003710656226939921
0.1493621594240851,0.0518241116055729,0.02209189451601134,0.01105207832660103,0.006222331883288068,0.003825321974241214,0.002513862744251811,0.001738936767352379,0.001251665768887665,0.0009291257126965013,0.0007062007909554387,0.0005463491501738111,0.0004280669001382939,0.0003382115260154704,0.0002685369379030167,0.0002138310055122042,0.0001709053770914698,0.0001380583854524095,0.0001147404551023074,0.0001010518363338297,9.67193249862732e-005,0.0001001423011767168,0.0001087558493802986,0.0001201428758173105,0.0001325365467653465,0.0001447104191791088,0.000155731899404002,0.0001647713795017569,0.0001709790327373818,0.0001734055402296089,0.0001709487498398491,0.0001623182060848548,0.00014601818322189,0.0001203609961084966,8.355890210496237e-005,3.443247249033704e-005,3.463593672393163e-005,0.0001146714345635706,0.0002112274818590433,0.0003711914401336595
